Month,Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 01/14  06:00:00,145.0493185212853,136.2202603250064,3.9585274688581964,4.870530727476636
 01/14  07:00:00,132.58580838199126,119.7984233704464,7.917054937716393,4.870330073912323
 01/14  08:00:00,212.21230505244446,195.46661524317705,11.875582406574589,4.870107402832571
 01/14  09:00:00,182.46076425361198,161.72965505004098,15.834109875432786,4.896999328138207
 01/14  10:00:00,171.25370826886316,151.99863125906043,11.875582406574589,7.379494603228133
 01/14  11:00:00,174.36742144574018,147.16167068815565,19.79263734429098,7.41311341337736
 01/14  12:00:00,173.68046605839103,144.00219845766745,19.79263734429098,9.885630256292844
 01/14  13:00:00,169.0631864876834,141.8591232959182,19.79263734429098,7.411425847390311
 01/14  14:00:00,167.19345887166097,141.4763006667362,15.834109875432786,9.883048329436072
 01/14  15:00:00,160.29684884585612,141.00942055959217,11.875582406574589,7.411845879605492
 01/14  16:00:00,132.826947404703,107.11020752918934,15.834109875432786,9.882629999913153
 01/14  17:00:00,139.02531909255848,107.86185622001301,23.751164813149177,7.412298059312426
 01/14  18:00:00,140.16162587954292,109.03582552188314,23.751164813149177,7.374635544314921
 01/14  19:00:00,147.3935020191357,118.77183718091867,23.751164813149177,4.870500024900143
 01/14  20:00:00,140.71336658171384,120.00897374699893,15.834109875432786,4.870282959226199
 01/14  21:00:00,150.82302853683942,132.55149836652765,15.834109875432786,2.4374202948230765
 01/14  22:00:00,151.09241022427466,134.34643982578004,11.875582406574589,4.8703879917802695
 01/14  23:00:00,152.0737959717771,139.28655159209148,7.917054937716393,4.870189442053053
 01/14  24:00:00,149.28660695528515,140.45811236931914,3.9585274688581964,4.869967116968059
 01/15  01:00:00,145.8083773836606,141.78671281525286,1.5834109875432787,2.4382535809119785
 01/15  02:00:00,149.42970690882933,142.97617096414186,1.5834109875432787,4.8701249569653
 01/15  03:00:00,150.65803559074902,144.20385277953673,1.5834109875432787,4.870771823601923
 01/15  04:00:00,149.8844805889009,145.8632848503803,1.5834109875432787,2.437784750977335
 01/15  05:00:00,150.75204678000986,144.29774879346502,1.5834109875432787,4.870886999018362
 01/15  06:00:00,153.84078974039528,145.01257560305595,3.9585274688581964,4.869686668592961
 01/15  07:00:00,139.79106671902625,127.00355930505678,7.917054937716393,4.870452476308975
 01/15  08:00:00,139.09833399347605,124.78511239222412,11.875582406574589,2.4376391947192793
 01/15  09:00:00,143.99375161979302,120.82300678029446,15.834109875432786,7.336634964205534
 01/15  10:00:00,138.42245535693226,119.1756238047612,11.875582406574589,7.371249145400794
 01/15  11:00:00,144.8832016655304,117.6835122603813,19.79263734429098,7.407052061025823
 01/15  12:00:00,143.69089271968335,116.49209444279322,19.79263734429098,7.406160932459382
 01/15  13:00:00,144.97141045810562,115.30583231301745,19.79263734429098,9.872940800853105
 01/15  14:00:00,136.87327741456434,113.63246036936047,15.834109875432786,7.406707169882898
 01/15  15:00:00,132.18474406604793,112.90394761518792,11.875582406574589,7.405214044201548
 01/15  16:00:00,138.5967078199177,112.88860280490971,15.834109875432786,9.873995139687038
 01/15  17:00:00,145.02948503948386,113.87116267604057,23.751164813149177,7.407157550294094
 01/15  18:00:00,150.08841159570008,118.96601180244616,23.751164813149177,7.371234980076812
 01/15  19:00:00,157.625756904228,129.0038852166024,23.751164813149177,4.870706874616204
 01/15  20:00:00,148.83172023851884,130.55985651142535,15.834109875432786,2.437753851657903
 01/15  21:00:00,160.89906501307286,140.19413730953735,15.834109875432786,4.870817828102729
 01/15  22:00:00,158.67030394530875,141.9241030927251,11.875582406574589,4.87061844600906
 01/15  23:00:00,159.28422390937055,146.49678381902675,7.917054937716393,4.870385152487679
 01/15  24:00:00,154.08213172014442,147.68599664874242,3.9585274688581964,2.437607602588528
 01/16  01:00:00,154.9979863098261,148.54401462697518,1.5834109875432787,4.870560695436205
 01/16  02:00:00,156.26006776053896,149.80629507974098,1.5834109875432787,4.870361693327409
 01/16  03:00:00,157.52210635407903,151.06853938027518,1.5834109875432787,4.87015598616554
 01/16  04:00:00,156.3555760398857,152.33382978507262,1.5834109875432787,2.4383352672558205
 01/16  05:00:00,156.9319894321256,150.47830435693234,1.5834109875432787,4.870274087834473
 01/16  06:00:00,159.8186250254727,150.9891675384392,3.9585274688581964,4.870930017979642
 01/16  07:00:00,144.51474625238208,132.48712868359655,7.917054937716393,4.110562631236826
 01/16  08:00:00,144.9268563327815,129.8539423121629,11.875582406574589,3.1973316140999404
 01/16  09:00:00,147.52669172651838,124.35563260341526,15.834109875432786,7.336949247810112
 01/16  10:00:00,138.98047597915067,122.18887962713094,11.875582406574589,4.916013945361257
 01/16  11:00:00,149.8351937533795,120.16865728219253,19.79263734429098,9.873899126868057
 01/16  12:00:00,145.6417647507906,118.442094582201,19.79263734429098,7.4070328243824655
 01/16  13:00:00,145.7628436316732,117.31458973585916,19.79263734429098,8.65561655138332
 01/16  14:00:00,140.8864114472379,116.42841805056501,15.834109875432786,8.623883521156225
 01/16  15:00:00,135.58211015926315,116.30028277791205,11.875582406574589,7.406244974944237
 01/16  16:00:00,142.2848445876525,116.57764671119737,15.834109875432786,9.873088000994372
 01/16  17:00:00,148.72207090765272,117.56305626566285,23.751164813149177,7.407849828812773
 01/16  18:00:00,153.93392869134698,122.81078168078893,23.751164813149177,7.371982197436819
 01/16  19:00:00,161.74585518044063,133.1244712814148,23.751164813149177,4.870219085680969
 01/16  20:00:00,153.39803956968774,135.12556583549664,15.834109875432786,2.438363858612989
 01/16  21:00:00,166.05152716809633,145.34709405649434,15.834109875432786,4.870323236197179
 01/16  22:00:00,163.82264873157513,147.07608491433237,11.875582406574589,4.870981410444566
 01/16  23:00:00,164.45220408197446,151.66521906558455,7.917054937716393,4.869930078589649
 01/16  24:00:00,159.16260219379345,152.76586765390618,3.9585274688581964,2.438207071062597
 01/17  01:00:00,159.6463698475644,153.19288484947316,1.5834109875432787,4.870074010620617
 01/17  02:00:00,160.53342202690794,154.0792695376164,1.5834109875432787,4.8707415019047815
 01/17  03:00:00,159.50872332265004,155.487531148619,1.5834109875432787,2.43778118654648
 01/17  04:00:00,162.85182486711494,156.39753339823025,1.5834109875432787,4.870880481497916
 01/17  05:00:00,154.78983066089285,148.33525983659973,1.5834109875432787,4.871159836766611
 01/17  06:00:00,292.5766061859013,283.7475981367801,3.9585274688581964,4.870480580850008
 01/17  07:00:00,193.26903554905752,182.91431869516725,7.917054937716393,2.4376619162829014
 01/17  08:00:00,181.8115833131646,162.55974940018024,11.875582406574589,7.376251506270015
 01/17  09:00:00,178.91215620243662,153.1910840054504,15.834109875432786,9.886962321525491
 01/17  10:00:00,168.66929118623014,146.8676924362071,11.875582406574589,9.926016343532323
 01/17  11:00:00,170.56676398169006,139.0515979287073,19.79263734429098,11.722528708803576
 01/17  12:00:00,165.32566150388163,134.75568611638866,19.79263734429098,10.777338043229935
 01/17  13:00:00,163.41392669654184,131.1810025511602,19.79263734429098,12.44028680125839
 01/17  14:00:00,157.5391949511105,129.19093624460635,15.834109875432786,12.514148830959515
 01/17  15:00:00,149.03905182817243,127.17430312262199,11.875582406574589,9.989166298891991
 01/17  16:00:00,153.6732709702272,125.37792356122532,15.834109875432786,12.461237533569111
 01/17  17:00:00,157.91623845761046,124.2553888261788,23.751164813149177,9.909684818254535
 01/17  18:00:00,152.29301667791026,123.63910850280733,23.751164813149177,4.902743361981709
 01/17  19:00:00,141.87576033317097,113.2391387799366,23.751164813149177,4.885456740308819
 01/17  20:00:00,135.19946767488852,114.48021803205154,15.834109875432786,4.885139767599875
 01/17  21:00:00,146.98655900429193,126.26688273381598,15.834109875432786,4.885566395043163
 01/17  22:00:00,144.1527859533186,127.4047170339947,11.875582406574589,4.87248651252571
 01/17  23:00:00,145.0888964576246,132.3011344915259,7.917054937716393,4.870707028410288
 01/17  24:00:00,142.2462497449121,133.4172367716968,3.9585274688581964,4.8704855041614445
 01/18  01:00:00,137.97485805177575,133.95376777037814,1.5834109875432787,2.437679293829163
 01/18  02:00:00,141.28454279120996,134.83046429107245,1.5834109875432787,4.870667512583054
 01/18  03:00:00,142.16993414679152,135.71602520197567,1.5834109875432787,4.87049795737321
 01/18  04:00:00,142.80099205784015,136.3472846872567,1.5834109875432787,4.87029638294516
 01/18  05:00:00,134.228664081506,130.2068406621467,1.5834109875432787,2.4384124318858915
 01/18  06:00:00,228.23650986096172,219.4074670030011,3.9585274688581964,4.870515389242159
 01/18  07:00:00,161.30493666400497,148.51677661721092,7.917054937716393,4.8711051089938255
 01/18  08:00:00,155.01171432416155,135.76039172060024,11.875582406574589,7.3757401969867145
 01/18  09:00:00,153.37468090750562,130.1232195454071,15.834109875432786,7.417351486693679
 01/18  10:00:00,148.41565320574077,126.61037971184862,11.875582406574589,9.929691087429362
 01/18  11:00:00,153.55587957084106,121.27556932883651,19.79263734429098,12.487672897825385
 01/18  12:00:00,149.74163790278175,117.43471281949627,19.79263734429098,12.5142877388268
 01/18  13:00:00,144.59401973951935,114.84802057645703,19.79263734429098,9.953361818911114
 01/18  14:00:00,141.87982376265555,113.53176878774974,15.834109875432786,12.513945099445053
 01/18  15:00:00,136.91181205734725,112.54774058032437,11.875582406574589,12.488489070588052
 01/18  16:00:00,136.95036658043335,111.14749167322077,15.834109875432786,9.968765031891587
 01/18  17:00:00,145.46754231259195,111.80283282059106,23.751164813149177,9.913544678851684
 01/18  18:00:00,144.1694871717886,113.06647919318996,23.751164813149177,7.35184316561719
 01/18  19:00:00,139.17857047867565,110.54267082961448,23.751164813149177,4.8847348356604225
 01/18  20:00:00,133.09009605161336,112.37090186912555,15.834109875432786,4.885084307166836
 01/18  21:00:00,144.69258762749092,123.9730106221232,15.834109875432786,4.885467129934941
 01/18  22:00:00,142.6250999562138,125.87739824248654,11.875582406574589,4.8721193070967574
 01/18  23:00:00,141.1874958034548,130.83236794312214,7.917054937716393,2.4380729225911018
 01/18  24:00:00,141.17998935798084,132.35086442367898,3.9585274688581964,4.8705974655834225
 01/19  01:00:00,140.72643723367923,134.27210924247328,1.5834109875432787,4.870917003455808
 01/19  02:00:00,142.5222120625954,136.06852613709023,1.5834109875432787,4.8702749378388885
 01/19  03:00:00,142.2595382765811,138.2377257337787,1.5834109875432787,2.4384015554017053
 01/19  04:00:00,146.43929505027018,139.9854633723063,1.5834109875432787,4.8704206903255605
 01/19  05:00:00,141.7538516876451,135.29934495092868,1.5834109875432787,4.871095749329646
 01/19  06:00:00,224.2924456535207,215.4638487626234,3.9585274688581964,4.87006942187141
 01/19  07:00:00,164.54051823942982,154.18518062990702,7.917054937716393,2.4382826720020856
 01/19  08:00:00,160.3390776599825,141.08630716143446,11.875582406574589,7.377188092085251
 01/19  09:00:00,158.34394139309958,132.6233981180617,15.834109875432786,9.886433399577143
 01/19  10:00:00,147.75845979843072,125.95729284053132,11.875582406574589,9.925584551185036
 01/19  11:00:00,149.37754561408752,119.59441529274153,19.79263734429098,9.99049297697114
 01/19  12:00:00,147.408990445471,115.10203896701736,19.79263734429098,12.514314134106762
 01/19  13:00:00,143.69616999426935,111.45944797527267,19.79263734429098,12.444084674621855
 01/19  14:00:00,136.1958609118178,107.84783446680464,15.834109875432786,12.513916569608313
 01/19  15:00:00,124.93044438121775,103.06586398570973,11.875582406574589,9.988997989017301
 01/19  16:00:00,129.8404018762951,101.54274924771872,15.834109875432786,12.463542753059722
 01/19  17:00:00,138.68863515664867,105.02789924031643,23.751164813149177,9.909571102987416
 01/19  18:00:00,138.67125077406988,110.01624851870197,23.751164813149177,4.903837442358474
 01/19  19:00:00,140.0408727357592,111.4042325058518,23.751164813149177,4.885475416842063
 01/19  20:00:00,134.57218009120712,113.85306731671876,15.834109875432786,4.885002898887839
 01/19  21:00:00,146.50319106727008,125.78363856888613,15.834109875432786,4.885442623090911
 01/19  22:00:00,144.96632884582021,128.218388833723,11.875582406574589,4.872357605438762
 01/19  23:00:00,147.0699734667307,134.2823334228344,7.917054937716393,4.870585106179897
 01/19  24:00:00,148.15100139440935,139.32208945373227,3.9585274688581964,4.870384471790928
 01/20  01:00:00,149.38515811877906,145.3632676634243,1.5834109875432787,2.4384794677416015
 01/20  02:00:00,152.92686394403452,146.47288079483118,1.5834109875432787,4.870572161425245
 01/20  03:00:00,155.7293278945662,149.27567382109598,1.5834109875432787,4.870243085887819
 01/20  04:00:00,154.86009970569467,148.40646437626268,1.5834109875432787,4.8702243419613485
 01/20  05:00:00,145.41975418028915,141.3979718828179,1.5834109875432787,2.4383713098608664
 01/20  06:00:00,231.80092961771706,222.97158404145577,3.9585274688581964,4.870818107514881
 01/20  07:00:00,170.49120467086706,157.70309991251494,7.917054937716393,4.871049820691642
 01/20  08:00:00,164.24073486795265,144.98789876373328,11.875582406574589,7.377253697672756
 01/20  09:00:00,161.73001052709176,138.47843762403122,15.834109875432786,7.417463027627762
 01/20  10:00:00,157.39465327810245,135.5891095214368,11.875582406574589,9.929961350091068
 01/20  11:00:00,162.4184757653546,130.13760798625424,19.79263734429098,12.488230434669616
 01/20  12:00:00,158.959775670023,126.65222935255991,19.79263734429098,12.514908973339782
 01/20  13:00:00,153.64117888850876,123.89472460006006,19.79263734429098,9.953816944017936
 01/20  14:00:00,150.98051510482117,122.63171322651667,15.834109875432786,12.514692002983509
 01/20  15:00:00,145.3444403672553,120.97960295460622,11.875582406574589,12.489255006074469
 01/20  16:00:00,145.5944894205688,119.79095985398293,15.834109875432786,9.969419691209017
 01/20  17:00:00,152.6398055850383,118.97449301002783,23.751164813149177,9.914147761581756
 01/20  18:00:00,150.67599499995836,119.57264704838498,23.751164813149177,7.352183138396251
 01/20  19:00:00,145.78234749881938,117.14622770898528,23.751164813149177,4.884954976852658
 01/20  20:00:00,139.6624691780316,118.94303997626945,15.834109875432786,4.885319326273487
 01/20  21:00:00,151.44144517379786,130.7216207491933,15.834109875432786,4.885714549311522
 01/20  22:00:00,149.6998159531117,132.95188525782766,11.875582406574589,4.872348288905129
 01/20  23:00:00,148.81382266000972,138.4589977189555,7.917054937716393,2.437770003133803
 01/20  24:00:00,149.48437829324507,140.65500198332424,3.9585274688581964,4.870848841006724
 01/21  01:00:00,148.52973249915345,142.07514740236687,1.5834109875432787,4.871174109343937
 01/21  02:00:00,149.9761651856262,143.52222469653128,1.5834109875432787,4.870529501456589
 01/21  03:00:00,149.40830089426342,145.38634629989951,1.5834109875432787,2.4385436068038477
 01/21  04:00:00,153.79316931408366,147.33906833211344,1.5834109875432787,4.870689994303937
 01/21  05:00:00,153.11027356335845,146.65633064324365,1.5834109875432787,4.870531932532385
 01/21  06:00:00,157.20684214534216,148.37796665766442,3.9585274688581964,4.8703480186518355
 01/21  07:00:00,141.49968116477115,131.1441859596389,7.917054937716393,2.4384402674242445
 01/21  08:00:00,231.82322075105628,215.07669081183812,11.875582406574589,4.87094753244792
 01/21  09:00:00,196.72289012950202,175.99184357927032,15.834109875432786,4.8969366750225465
 01/21  10:00:00,183.63477377758255,164.3788628002143,11.875582406574589,7.38032857093342
 01/21  11:00:00,188.13570127322023,158.45600473622258,19.79263734429098,9.887059192734602
 01/21  12:00:00,181.77840783822077,154.57142391959053,19.79263734429098,7.414346574506981
